bathrooms,bedrooms,brokerId,city,comingSoonOnMarketDate,country,currency,datePriceChanged,dateSold,daysOnZillow,desktopWebHdpImageLink,group_type,grouping_name,hiResImageLink,homeStatus,homeStatusForHDP,homeType,imageLink,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isRentalWithBasePrice,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,lotAreaUnit,lotAreaValue,mediumImageLink,newConstructionType,openHouse,open_house_info,photoCount,price,priceChange,priceForHDP,priceReduction,priceSuffix,providerListingID,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,timeOnZillow,tvCollectionImageLink,tvHighResImageLink,tvImageLink,unit,videoCount,watchImageLink,zestimate,zipcode,zpid
3.0,3.0,15050,Charlotte,,USA,USD,,1384416000000,3,https://photos.zillowstatic.com/p_h/ISvoyjvmfpr99d0000000000.jpg,,,https://photos.zillowstatic.com/p_f/ISvoyjvmfpr99d0000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISvoyjvmfpr99d0000000000.jpg,False,True,False,False,,False,False,35.097247,{'is_FSBA': True},2731.0,-80.803953,,0.4599862258953168,https://photos.zillowstatic.com/p_c/ISvoyjvmfpr99d0000000000.jpg,,,,37,480000.0,,480000.0,,,,2500,False,NC,4711 Cotton Creek Dr,441300.0,1599143940000,https://photos.zillowstatic.com/p_l/ISvoyjvmfpr99d0000000000.jpg,https://photos.zillowstatic.com/p_n/ISvoyjvmfpr99d0000000000.jpg,https://photos.zillowstatic.com/p_m/ISvoyjvmfpr99d0000000000.jpg,,,https://photos.zillowstatic.com/p_j/ISvoyjvmfpr99d0000000000.jpg,480003,28226,6298902
3.0,3.0,12653,Charlotte,,USA,USD,,,3,https://photos.zillowstatic.com/p_h/ISfcmpshgxw7j10000000000.jpg,BUILDER_COMMUNITY,Guildford Townhomes,https://photos.zillowstatic.com/p_f/ISfcmpshgxw7j10000000000.jpg,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/p_g/ISfcmpshgxw7j10000000000.jpg,False,True,False,True,,False,False,35.22759,{'is_newHome': True},1429.0,-80.73228,,,https://photos.zillowstatic.com/p_c/ISfcmpshgxw7j10000000000.jpg,BUILDER_PLAN,,,23,216990.0,,216990.0,,+,15623313,,False,NC,"Maywood Plan, Guildford Townhomes",,1599141840000,https://photos.zillowstatic.com/p_l/ISfcmpshgxw7j10000000000.jpg,https://photos.zillowstatic.com/p_n/ISfcmpshgxw7j10000000000.jpg,https://photos.zillowstatic.com/p_m/ISfcmpshgxw7j10000000000.jpg,# 1I03UW,,https://photos.zillowstatic.com/p_j/ISfcmpshgxw7j10000000000.jpg,209590,28215,2079946951
2.0,3.0,13688,Matthews,,USA,USD,,,3,https://photos.zillowstatic.com/p_h/ISniskwsm11wx01000000000.jpg,BUILDER_COMMUNITY,The Pond at McKee Glen,https://photos.zillowstatic.com/p_f/ISniskwsm11wx01000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISniskwsm11wx01000000000.jpg,False,True,False,True,,False,False,35.083009,{'is_newHome': True},1829.0,-80.715619,,,https://photos.zillowstatic.com/p_c/ISniskwsm11wx01000000000.jpg,BUILDER_PLAN,,,7,359900.0,,359900.0,,+,29053293,,False,NC,"Avery Plan, The Pond at McKee Glen",,1599141840000,https://photos.zillowstatic.com/p_l/ISniskwsm11wx01000000000.jpg,https://photos.zillowstatic.com/p_n/ISniskwsm11wx01000000000.jpg,https://photos.zillowstatic.com/p_m/ISniskwsm11wx01000000000.jpg,# US1FV1,,https://photos.zillowstatic.com/p_j/ISniskwsm11wx01000000000.jpg,352342,28105,2079260756
3.0,3.0,0,Charlotte,1599894000000,USA,USD,,1410937200000,3,https://photos.zillowstatic.com/p_h/ISzn0khr4e7r491000000000.jpg,,,https://photos.zillowstatic.com/p_f/ISzn0khr4e7r491000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISzn0khr4e7r491000000000.jpg,False,True,False,False,,False,False,35.366601,{'is_comingSoon': True},1673.0,-80.805395,,10497.0,https://photos.zillowstatic.com/p_c/ISzn0khr4e7r491000000000.jpg,,,,1,230000.0,,230000.0,,,,1650,False,NC,Garnet Field Ct,198700.0,1599140700000,https://photos.zillowstatic.com/p_l/ISzn0khr4e7r491000000000.jpg,https://photos.zillowstatic.com/p_n/ISzn0khr4e7r491000000000.jpg,https://photos.zillowstatic.com/p_m/ISzn0khr4e7r491000000000.jpg,,,https://photos.zillowstatic.com/p_j/ISzn0khr4e7r491000000000.jpg,228632,28269,51529219
3.0,2.0,12949,Charlotte,,USA,USD,,,3,https://photos.zillowstatic.com/p_h/ISneda7157bi561000000000.jpg,BUILDER_COMMUNITY,North Reach,https://photos.zillowstatic.com/p_f/ISneda7157bi561000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISneda7157bi561000000000.jpg,False,True,False,True,,False,False,35.088157,{'is_newHome': True},1951.0,-81.031267,,,https://photos.zillowstatic.com/p_c/ISneda7157bi561000000000.jpg,BUILDER_PLAN,,,5,323990.0,,323990.0,,+,14705984,,False,NC,"Bradbury TM Plan, North Reach",,1599140400000,https://photos.zillowstatic.com/p_l/ISneda7157bi561000000000.jpg,https://photos.zillowstatic.com/p_n/ISneda7157bi561000000000.jpg,https://photos.zillowstatic.com/p_m/ISneda7157bi561000000000.jpg,# 5OLI8M,,https://photos.zillowstatic.com/p_j/ISneda7157bi561000000000.jpg,317235,28278,2078764447
1.0,2.0,15893,Charlotte,,USA,USD,,1195545600000,3,https://photos.zillowstatic.com/p_h/ISf8jw83qvaqho1000000000.jpg,,,https://photos.zillowstatic.com/p_f/ISf8jw83qvaqho1000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISf8jw83qvaqho1000000000.jpg,False,True,False,False,,False,False,35.214574,{'is_FSBA': True},1074.0,-80.803406,,7840.0,https://photos.zillowstatic.com/p_c/ISf8jw83qvaqho1000000000.jpg,,,,19,379500.0,,379500.0,,,,1608,False,NC,2517 Commonwealth Ave,340700.0,1599137700000,https://photos.zillowstatic.com/p_l/ISf8jw83qvaqho1000000000.jpg,https://photos.zillowstatic.com/p_n/ISf8jw83qvaqho1000000000.jpg,https://photos.zillowstatic.com/p_m/ISf8jw83qvaqho1000000000.jpg,,,https://photos.zillowstatic.com/p_j/ISf8jw83qvaqho1000000000.jpg,382950,28205,6224917
,,15893,Charlotte,,USA,USD,,,3,https://photos.zillowstatic.com/p_h/ISjrsb70jwuijt0000000000.jpg,,,https://photos.zillowstatic.com/p_f/ISjrsb70jwuijt0000000000.jpg,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/p_g/ISjrsb70jwuijt0000000000.jpg,False,True,False,False,,False,False,35.152578,{'is_FSBA': True},,-80.846585,,0.597979797979798,https://photos.zillowstatic.com/p_c/ISjrsb70jwuijt0000000000.jpg,,,,1,299000.0,,299000.0,,,,,False,NC,5505 Fairview Rd,,1599137400000,https://photos.zillowstatic.com/p_l/ISjrsb70jwuijt0000000000.jpg,https://photos.zillowstatic.com/p_n/ISjrsb70jwuijt0000000000.jpg,https://photos.zillowstatic.com/p_m/ISjrsb70jwuijt0000000000.jpg,,,https://photos.zillowstatic.com/p_j/ISjrsb70jwuijt0000000000.jpg,,28209,2077986435
,,15893,Charlotte,,USA,USD,,,3,https://photos.zillowstatic.com/p_h/ISblqzoteomljt0000000000.jpg,,,https://photos.zillowstatic.com/p_f/ISblqzoteomljt0000000000.jpg,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/p_g/ISblqzoteomljt0000000000.jpg,False,True,False,False,,False,False,35.15255,{'is_FSBA': True},,-80.846398,,0.5839990817263545,https://photos.zillowstatic.com/p_c/ISblqzoteomljt0000000000.jpg,,,,1,299000.0,,299000.0,,,,,False,NC,5521 Fairview Rd,,1599137400000,https://photos.zillowstatic.com/p_l/ISblqzoteomljt0000000000.jpg,https://photos.zillowstatic.com/p_n/ISblqzoteomljt0000000000.jpg,https://photos.zillowstatic.com/p_m/ISblqzoteomljt0000000000.jpg,,,https://photos.zillowstatic.com/p_j/ISblqzoteomljt0000000000.jpg,,28209,2077986436
2.0,3.0,15893,Charlotte,,USA,USD,,1522047600000,3,https://photos.zillowstatic.com/p_h/IS3vo6iyy47nxk1000000000.jpg,,,https://photos.zillowstatic.com/p_f/IS3vo6iyy47nxk1000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/IS3vo6iyy47nxk1000000000.jpg,False,True,False,False,,False,False,35.253223,{'is_FSBA': True},1144.0,-80.873754,,7840.0,https://photos.zillowstatic.com/p_c/IS3vo6iyy47nxk1000000000.jpg,,,,42,229000.0,,229000.0,,,,1250,False,NC,3029 Coronet Way,121600.0,1599135900000,https://photos.zillowstatic.com/p_l/IS3vo6iyy47nxk1000000000.jpg,https://photos.zillowstatic.com/p_n/IS3vo6iyy47nxk1000000000.jpg,https://photos.zillowstatic.com/p_m/IS3vo6iyy47nxk1000000000.jpg,,,https://photos.zillowstatic.com/p_j/IS3vo6iyy47nxk1000000000.jpg,229000,28208,6177446
,,13478,Charlotte,,USA,USD,,,3,https://photos.zillowstatic.com/p_h/ISnuhwzmkiwme70000000000.jpg,,,https://photos.zillowstatic.com/p_f/ISnuhwzmkiwme70000000000.jpg,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/p_g/ISnuhwzmkiwme70000000000.jpg,False,True,False,False,,False,False,35.206407,{'is_FSBA': True},,-80.7856,,0.4299816345270891,https://photos.zillowstatic.com/p_c/ISnuhwzmkiwme70000000000.jpg,,,,1,300000.0,,300000.0,,,,,False,NC,1326 Rollins Ave #33,,1599135480000,https://photos.zillowstatic.com/p_l/ISnuhwzmkiwme70000000000.jpg,https://photos.zillowstatic.com/p_n/ISnuhwzmkiwme70000000000.jpg,https://photos.zillowstatic.com/p_m/ISnuhwzmkiwme70000000000.jpg,# 33,,https://photos.zillowstatic.com/p_j/ISnuhwzmkiwme70000000000.jpg,,28205,2077986563
5.0,4.0,14582,Charlotte,,USA,USD,,1291104000000,3,https://photos.zillowstatic.com/p_h/ISr9ctqslim3ea1000000000.jpg,,,https://photos.zillowstatic.com/p_f/ISr9ctqslim3ea1000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISr9ctqslim3ea1000000000.jpg,False,True,False,False,,False,False,35.160412,{'is_FSBA': True},5384.0,-80.839848,,0.4099862258953168,https://photos.zillowstatic.com/p_c/ISr9ctqslim3ea1000000000.jpg,,,,29,1525000.0,,1525000.0,,,,7603,False,NC,2518 Tower Ct,1309200.0,1599134700000,https://photos.zillowstatic.com/p_l/ISr9ctqslim3ea1000000000.jpg,https://photos.zillowstatic.com/p_n/ISr9ctqslim3ea1000000000.jpg,https://photos.zillowstatic.com/p_m/ISr9ctqslim3ea1000000000.jpg,,,https://photos.zillowstatic.com/p_j/ISr9ctqslim3ea1000000000.jpg,1499152,28209,6264983
2.0,2.0,15640,Charlotte,,USA,USD,,1535007600000,3,https://photos.zillowstatic.com/p_h/ISjb4mmmty5z6w1000000000.jpg,,,https://photos.zillowstatic.com/p_f/ISjb4mmmty5z6w1000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISjb4mmmty5z6w1000000000.jpg,False,True,False,False,,False,False,35.228587,"{'is_openHouse': True, 'is_FSBA': True}",1800.0,-80.64714,,6969.0,https://photos.zillowstatic.com/p_c/ISjb4mmmty5z6w1000000000.jpg,,Sun. 2-4pm,"{'open_house_showing': [{'open_house_start': 1599426000000, 'open_house_end': 1599433200000}, {'open_house_start': 1599854400000, 'open_house_end': 1599865200000}]}",29,395000.0,,395000.0,,,,1740,False,NC,8033 Festival Way,340000.0,1599134040000,https://photos.zillowstatic.com/p_l/ISjb4mmmty5z6w1000000000.jpg,https://photos.zillowstatic.com/p_n/ISjb4mmmty5z6w1000000000.jpg,https://photos.zillowstatic.com/p_m/ISjb4mmmty5z6w1000000000.jpg,,,https://photos.zillowstatic.com/p_j/ISjb4mmmty5z6w1000000000.jpg,395001,28215,249019111
3.0,2.0,15893,Charlotte,,USA,USD,,1214982000000,3,https://photos.zillowstatic.com/p_h/ISrd70okf2tkvn1000000000.jpg,,,https://photos.zillowstatic.com/p_f/ISrd70okf2tkvn1000000000.jpg,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/p_g/ISrd70okf2tkvn1000000000.jpg,False,True,False,False,,False,False,35.212549,{'is_FSBA': True},1060.0,-80.835303,,8.061685032139577,https://photos.zillowstatic.com/p_c/ISrd70okf2tkvn1000000000.jpg,,,,37,419000.0,,419000.0,,,,1750,False,NC,1133 Metropolitan Ave UNIT 611,341800.0,1599133200000,https://photos.zillowstatic.com/p_l/ISrd70okf2tkvn1000000000.jpg,https://photos.zillowstatic.com/p_n/ISrd70okf2tkvn1000000000.jpg,https://photos.zillowstatic.com/p_m/ISrd70okf2tkvn1000000000.jpg,Unit 611,,https://photos.zillowstatic.com/p_j/ISrd70okf2tkvn1000000000.jpg,414183,28204,83957065
1.0,1.0,15893,Charlotte,,USA,USD,,1466146800000,3,https://photos.zillowstatic.com/p_h/ISbpp50beyj1ji0000000000.jpg,,,https://photos.zillowstatic.com/p_f/ISbpp50beyj1ji0000000000.jpg,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/p_g/ISbpp50beyj1ji0000000000.jpg,False,True,False,False,,False,False,35.202045,{'is_FSBA': True},728.0,-80.843699,,2.713406795224977,https://photos.zillowstatic.com/p_c/ISbpp50beyj1ji0000000000.jpg,,,,14,217000.0,,217000.0,,,,1375,False,NC,1315 East Blvd UNIT 436,189200.0,1599132540000,https://photos.zillowstatic.com/p_l/ISbpp50beyj1ji0000000000.jpg,https://photos.zillowstatic.com/p_n/ISbpp50beyj1ji0000000000.jpg,https://photos.zillowstatic.com/p_m/ISbpp50beyj1ji0000000000.jpg,Unit 436,,https://photos.zillowstatic.com/p_j/ISbpp50beyj1ji0000000000.jpg,216477,28203,80466436
3.0,5.0,14874,Charlotte,,USA,USD,,,3,https://photos.zillowstatic.com/p_h/ISjv3b1hpcyflj1000000000.jpg,BUILDER_COMMUNITY,Whispering Pines at The Palisades,https://photos.zillowstatic.com/p_f/ISjv3b1hpcyflj1000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISjv3b1hpcyflj1000000000.jpg,False,True,False,True,,False,False,35.071311,{'is_newHome': True},3298.0,-81.026369,,,https://photos.zillowstatic.com/p_c/ISjv3b1hpcyflj1000000000.jpg,BUILDER_PLAN,,,12,479000.0,,479000.0,,+,29042693,,False,NC,"Kingsley Plan, Whispering Pines at The Palisades",,1599132120000,https://photos.zillowstatic.com/p_l/ISjv3b1hpcyflj1000000000.jpg,https://photos.zillowstatic.com/p_n/ISjv3b1hpcyflj1000000000.jpg,https://photos.zillowstatic.com/p_m/ISjv3b1hpcyflj1000000000.jpg,# 3W924R,,https://photos.zillowstatic.com/p_j/ISjv3b1hpcyflj1000000000.jpg,471551,28278,2079277659
3.0,2.0,18568,Charlotte,,USA,USD,,,3,https://photos.zillowstatic.com/p_h/ISnqmxgnofq2mm0000000000.jpg,BUILDER_COMMUNITY,McDowell Crossing,https://photos.zillowstatic.com/p_f/ISnqmxgnofq2mm0000000000.jpg,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/p_g/ISnqmxgnofq2mm0000000000.jpg,False,True,False,True,,False,False,35.1587,{'is_newHome': True},1578.0,-80.920305,,,https://photos.zillowstatic.com/p_c/ISnqmxgnofq2mm0000000000.jpg,BUILDER_PLAN,,,24,250000.0,,250000.0,,+,29003480,,False,NC,"The Magnolia Plan, McDowell Crossing",,1599131760000,https://photos.zillowstatic.com/p_l/ISnqmxgnofq2mm0000000000.jpg,https://photos.zillowstatic.com/p_n/ISnqmxgnofq2mm0000000000.jpg,https://photos.zillowstatic.com/p_m/ISnqmxgnofq2mm0000000000.jpg,# KVKHW4,,https://photos.zillowstatic.com/p_j/ISnqmxgnofq2mm0000000000.jpg,245614,28217,2079986184
2.0,3.0,15893,Charlotte,,USA,USD,,1583395200000,3,https://photos.zillowstatic.com/p_h/IS7i9hz851s4mt1000000000.jpg,,,https://photos.zillowstatic.com/p_f/IS7i9hz851s4mt1000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/IS7i9hz851s4mt1000000000.jpg,False,True,False,False,,False,False,35.221202,"{'is_openHouse': True, 'is_FSBA': True}",1547.0,-80.756037,,0.25,https://photos.zillowstatic.com/p_c/IS7i9hz851s4mt1000000000.jpg,,Sun. 1-3pm,"{'open_house_showing': [{'open_house_start': 1599422400000, 'open_house_end': 1599429600000}]}",33,340000.0,,340000.0,,,,1500,False,NC,4123 Woodleaf Rd,187800.0,1599124740000,https://photos.zillowstatic.com/p_l/IS7i9hz851s4mt1000000000.jpg,https://photos.zillowstatic.com/p_n/IS7i9hz851s4mt1000000000.jpg,https://photos.zillowstatic.com/p_m/IS7i9hz851s4mt1000000000.jpg,,,https://photos.zillowstatic.com/p_j/IS7i9hz851s4mt1000000000.jpg,340002,28205,6202725
3.0,4.0,7796,Charlotte,,USA,USD,,,3,https://photos.zillowstatic.com/p_h/ISrhmeg55e79vf1000000000.jpg,,,https://photos.zillowstatic.com/p_f/ISrhmeg55e79vf1000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISrhmeg55e79vf1000000000.jpg,False,True,False,True,,False,False,35.225595,{'is_newHome': True},2151.0,-80.682048,,,https://photos.zillowstatic.com/p_c/ISrhmeg55e79vf1000000000.jpg,BUILDER_SPEC,,,2,307900.0,,307900.0,,,25095243,,False,NC,8002 Ballas Dr,,1599123780000,https://photos.zillowstatic.com/p_l/ISrhmeg55e79vf1000000000.jpg,https://photos.zillowstatic.com/p_n/ISrhmeg55e79vf1000000000.jpg,https://photos.zillowstatic.com/p_m/ISrhmeg55e79vf1000000000.jpg,,,https://photos.zillowstatic.com/p_j/ISrhmeg55e79vf1000000000.jpg,306095,28215,2079265132
3.0,3.0,11274,Matthews,,USA,USD,,,3,https://photos.zillowstatic.com/p_h/IS3vchai1tjz3m0000000000.jpg,BUILDER_COMMUNITY,Castleford Reserve,https://photos.zillowstatic.com/p_f/IS3vchai1tjz3m0000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/IS3vchai1tjz3m0000000000.jpg,False,True,False,True,,False,False,35.055241,{'is_newHome': True},2551.0,-80.757794,,,https://photos.zillowstatic.com/p_c/IS3vchai1tjz3m0000000000.jpg,BUILDER_PLAN,,,28,437990.0,,437990.0,,+,28940168,,False,NC,"Rhodes Plan, Castleford Reserve",,1599122400000,https://photos.zillowstatic.com/p_l/IS3vchai1tjz3m0000000000.jpg,https://photos.zillowstatic.com/p_n/IS3vchai1tjz3m0000000000.jpg,https://photos.zillowstatic.com/p_m/IS3vchai1tjz3m0000000000.jpg,# 20SFQ0,,https://photos.zillowstatic.com/p_j/IS3vchai1tjz3m0000000000.jpg,426759,28105,2079372049
2.0,3.0,15050,Charlotte,,USA,USD,,1595833200000,3,https://photos.zillowstatic.com/p_h/ISv8isqaf05i5t1000000000.jpg,,,https://photos.zillowstatic.com/p_f/ISv8isqaf05i5t1000000000.jpg,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/p_g/ISv8isqaf05i5t1000000000.jpg,False,True,False,False,,False,False,35.138876,{'is_FSBA': True},1280.0,-80.741446,,871.0,https://photos.zillowstatic.com/p_c/ISv8isqaf05i5t1000000000.jpg,,,,10,179900.0,,179900.0,,,,1350,False,NC,1373 Maple Shade Ln,137300.0,1599122100000,https://photos.zillowstatic.com/p_l/ISv8isqaf05i5t1000000000.jpg,https://photos.zillowstatic.com/p_n/ISv8isqaf05i5t1000000000.jpg,https://photos.zillowstatic.com/p_m/ISv8isqaf05i5t1000000000.jpg,,,https://photos.zillowstatic.com/p_j/ISv8isqaf05i5t1000000000.jpg,180800,28270,6303413
3.0,2.0,18568,Charlotte,,USA,USD,,,3,https://photos.zillowstatic.com/p_h/ISf4oxxl1duj6i1000000000.jpg,BUILDER_COMMUNITY,Wrights Crossing,https://photos.zillowstatic.com/p_f/ISf4oxxl1duj6i1000000000.jpg,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/p_g/ISf4oxxl1duj6i1000000000.jpg,False,True,False,True,,False,False,35.100547,{'is_newHome': True},2051.0,-80.996554,,,https://photos.zillowstatic.com/p_c/ISf4oxxl1duj6i1000000000.jpg,BUILDER_PLAN,,,21,257000.0,,257000.0,,+,29003482,,False,NC,"The Magnolia Basemnet-E Plan, Wrights Crossing",,1599121680000,https://photos.zillowstatic.com/p_l/ISf4oxxl1duj6i1000000000.jpg,https://photos.zillowstatic.com/p_n/ISf4oxxl1duj6i1000000000.jpg,https://photos.zillowstatic.com/p_m/ISf4oxxl1duj6i1000000000.jpg,# 2KQPVI,,https://photos.zillowstatic.com/p_j/ISf4oxxl1duj6i1000000000.jpg,251960,28278,2079987444
3.0,2.0,18568,Charlotte,,USA,USD,,,3,https://photos.zillowstatic.com/p_h/ISnq69v54k067i1000000000.jpg,BUILDER_COMMUNITY,University East,https://photos.zillowstatic.com/p_f/ISnq69v54k067i1000000000.jpg,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/p_g/ISnq69v54k067i1000000000.jpg,False,True,False,True,,False,False,35.28172,{'is_newHome': True},1557.0,-80.73132,,,https://photos.zillowstatic.com/p_c/ISnq69v54k067i1000000000.jpg,BUILDER_PLAN,,,19,225000.0,,225000.0,,+,29003481,,False,NC,"The Norway Plan, University East",,1599111600000,https://photos.zillowstatic.com/p_l/ISnq69v54k067i1000000000.jpg,https://photos.zillowstatic.com/p_n/ISnq69v54k067i1000000000.jpg,https://photos.zillowstatic.com/p_m/ISnq69v54k067i1000000000.jpg,# H1OCK5,,https://photos.zillowstatic.com/p_j/ISnq69v54k067i1000000000.jpg,220500,28213,2079987455
2.0,2.0,15893,Charlotte,,USA,USD,,982310400000,3,https://photos.zillowstatic.com/p_h/ISrpk2sja3p9hd1000000000.jpg,,,https://photos.zillowstatic.com/p_f/ISrpk2sja3p9hd1000000000.jpg,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/p_g/ISrpk2sja3p9hd1000000000.jpg,False,True,False,False,,False,False,35.105535,"{'is_openHouse': True, 'is_FSBA': True}",998.0,-80.85956,,1.4331955922865014,https://photos.zillowstatic.com/p_c/ISrpk2sja3p9hd1000000000.jpg,,Mon. 12-2pm,"{'open_house_showing': [{'open_house_start': 1599505200000, 'open_house_end': 1599512400000}]}",30,172000.0,,172000.0,,,,1349,False,NC,9211 Kings Canyon Dr,134700.0,1599106200000,https://photos.zillowstatic.com/p_l/ISrpk2sja3p9hd1000000000.jpg,https://photos.zillowstatic.com/p_n/ISrpk2sja3p9hd1000000000.jpg,https://photos.zillowstatic.com/p_m/ISrpk2sja3p9hd1000000000.jpg,,,https://photos.zillowstatic.com/p_j/ISrpk2sja3p9hd1000000000.jpg,172000,28210,6288765
2.0,3.0,15050,Charlotte,,USA,USD,,1540882800000,3,https://photos.zillowstatic.com/p_h/ISnm7j43ylw6700000000000.jpg,,,https://photos.zillowstatic.com/p_f/ISnm7j43ylw6700000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISnm7j43ylw6700000000000.jpg,False,True,False,False,,False,False,35.19983,{'is_FSBA': True},1455.0,-80.785215,,0.30599173553719006,https://photos.zillowstatic.com/p_c/ISnm7j43ylw6700000000000.jpg,,,,29,399900.0,,399900.0,,,,1400,False,NC,4000 Hiddenbrook Dr,205400.0,1599106200000,https://photos.zillowstatic.com/p_l/ISnm7j43ylw6700000000000.jpg,https://photos.zillowstatic.com/p_n/ISnm7j43ylw6700000000000.jpg,https://photos.zillowstatic.com/p_m/ISnm7j43ylw6700000000000.jpg,,,https://photos.zillowstatic.com/p_j/ISnm7j43ylw6700000000000.jpg,400057,28205,6250380
2.0,3.0,15893,Charlotte,,USA,USD,,1429167600000,3,https://photos.zillowstatic.com/p_h/IS3rp4icuzd1431000000000.jpg,,,https://photos.zillowstatic.com/p_f/IS3rp4icuzd1431000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/IS3rp4icuzd1431000000000.jpg,False,True,False,False,,False,False,35.163952,{'is_FSBA': True},1819.0,-80.861728,,0.32998163452708906,https://photos.zillowstatic.com/p_c/IS3rp4icuzd1431000000000.jpg,,,,39,450000.0,,450000.0,,,,1975,False,NC,4919 Prentice Pl,351900.0,1599106200000,https://photos.zillowstatic.com/p_l/IS3rp4icuzd1431000000000.jpg,https://photos.zillowstatic.com/p_n/IS3rp4icuzd1431000000000.jpg,https://photos.zillowstatic.com/p_m/IS3rp4icuzd1431000000000.jpg,,,https://photos.zillowstatic.com/p_j/IS3rp4icuzd1431000000000.jpg,449955,28210,6258001
3.0,4.0,15893,Charlotte,,USA,USD,,1536303600000,3,https://photos.zillowstatic.com/p_h/ISrpo5t9ncvmmk1000000000.jpg,,,https://photos.zillowstatic.com/p_f/ISrpo5t9ncvmmk1000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISrpo5t9ncvmmk1000000000.jpg,False,True,False,False,,False,False,35.128474,{'is_FSBA': True},2879.0,-80.754239,,0.3129935720844812,https://photos.zillowstatic.com/p_c/ISrpo5t9ncvmmk1000000000.jpg,,,,25,484900.0,,484900.0,,,,2500,False,NC,116 N Brackenbury Ln,416500.0,1599106200000,https://photos.zillowstatic.com/p_l/ISrpo5t9ncvmmk1000000000.jpg,https://photos.zillowstatic.com/p_n/ISrpo5t9ncvmmk1000000000.jpg,https://photos.zillowstatic.com/p_m/ISrpo5t9ncvmmk1000000000.jpg,,,https://photos.zillowstatic.com/p_j/ISrpo5t9ncvmmk1000000000.jpg,484903,28270,6301218
3.0,4.0,15893,Charlotte,,USA,USD,,1338274800000,3,https://photos.zillowstatic.com/p_h/IS760ycjpyx5kc1000000000.jpg,,,https://photos.zillowstatic.com/p_f/IS760ycjpyx5kc1000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/IS760ycjpyx5kc1000000000.jpg,False,True,False,False,,False,False,35.208016,{'is_FSBA': True},2667.0,-80.854614,,6969.0,https://photos.zillowstatic.com/p_c/IS760ycjpyx5kc1000000000.jpg,,,,38,939000.0,,939000.0,,,,4701,False,NC,515 E Worthington Ave,761500.0,1599106200000,https://photos.zillowstatic.com/p_l/IS760ycjpyx5kc1000000000.jpg,https://photos.zillowstatic.com/p_n/IS760ycjpyx5kc1000000000.jpg,https://photos.zillowstatic.com/p_m/IS760ycjpyx5kc1000000000.jpg,,,https://photos.zillowstatic.com/p_j/IS760ycjpyx5kc1000000000.jpg,924629,28203,6220689
